model,task_id,task_name,domain,score,passed,assertions_total,assertions_passed,input_tokens,output_tokens,num_tool_calls,num_model_calls,steps,model_time_s
gemma,484,finance.ap_turnover_analysis,finance,0.0,0,9,0,947381,17234,49,50,50,607.44
gemma,485,finance.xero_quote_to_invoice,finance,0.375,0,8,3,552669,11385,51,31,31,385.72
gemma,486,finance.wave_expense_categorization,finance,0.6666666666666666,0,3,2,162062,4315,26,17,17,144.79
gemma,487,finance.quarterly_tax_estimate,finance,0.6666666666666666,0,3,2,458218,9298,31,29,29,325.13
gemma,488,finance.intercompany_balance_recon,finance,0.0,0,4,0,275867,3431,23,24,24,131.42
gemma,489,finance.vendor_insurance_verification,finance,0.5,0,6,3,453568,7281,34,34,34,256.64
gemma,490,finance.forex_gain_loss,finance,0.0,0,5,0,865683,5259,58,24,24,193.78
gemma,491,finance.capex_approval,finance,0.5,0,6,3,708247,5798,37,32,32,217.78
gemma,492,finance.expense_split_allocation,finance,0.375,0,8,3,658192,10920,45,29,29,378.05
gemma,493,finance.qb_undeposited_funds,finance,0.6666666666666666,0,3,2,650838,16791,47,43,43,582.53
gemma,494,finance.financial_ratio_analysis,finance,0.25,0,4,1,254789,7933,28,16,16,291.3
gemma,495,finance.xero_expense_claim_review,finance,1.0,1,16,16,259391,6384,35,26,26,234.41
gemma,496,finance.cash_sweep,finance,0.0,0,7,0,506314,9136,61,33,33,319.05
gemma,497,finance.payment_fraud_detection,finance,0.75,0,8,6,146166,5862,26,17,17,217.49
gemma,498,finance.deferred_revenue_tracking,finance,0.75,0,8,6,321572,8411,28,26,26,288.47
gemma,499,finance.audit_sample_selection,finance,1.0,1,12,12,50332,3042,10,11,11,113.41
gemma,500,finance.fiscal_year_rollover,finance,0.0,0,7,0,487482,9941,84,32,32,342.06
gemma,501,hr.offboarding_automation,hr,0.0,0,7,0,652314,7303,45,32,32,257.01
gemma,502,hr.training_compliance,hr,0.0,0,6,0,385562,5483,30,23,23,186.73
gemma,503,hr.performance_feedback_logging,hr,0.0,0,4,0,108354,4123,18,14,14,164.37
gemma,504,hr.job_posting_distribution,hr,0.0,0,4,0,243577,5360,43,18,18,178.2
gemma,505,hr.job_board_monitoring,hr,0.2222222222222222,0,9,2,493135,9837,70,29,29,348.91
gemma,506,hr.interview_scheduling,hr,0.0,0,7,0,382087,7061,41,37,37,248.56
gemma,507,hr.salary_band_audit,hr,0.0,0,5,0,228114,4866,27,28,28,168.08
gemma,508,hr.pto_balance_alert,hr,0.0,0,2,0,2207573,10481,90,45,45,389.62
gemma,509,hr.candidate_rejection_followup,hr,0.0,0,5,0,1296492,6482,41,39,39,230.0
gemma,510,hr.probation_review_reminder,hr,0.0,0,4,0,402702,6536,46,30,30,235.83
gemma,511,hr.referral_bonus_tracking,hr,0.0,0,4,0,428839,5449,37,31,31,209.49
gemma,512,hr.policy_update_distribution,hr,0.0,0,4,0,1235547,9315,49,50,50,355.83
gemma,513,hr.offer_letter_generation,hr,0.0,0,5,0,716290,11775,45,46,46,477.21
gemma,514,hr.slack_channel_onboarding,hr,0.0,0,5,0,296077,5073,33,27,27,199.06
gemma,515,hr.visa_expiry_tracking,hr,0.0,0,7,0,742566,8049,49,50,50,304.91
gemma,516,hr.employee_directory_update,hr,0.14285714285714285,0,7,1,159684,3701,19,19,19,153.59
gemma,517,hr.candidate_submittal_docs,hr,0.0,0,7,0,1121215,10874,55,46,46,421.08
gemma,518,hr.mandatory_meeting_compliance,hr,0.0,0,5,0,260680,5934,44,25,25,233.62
gemma,519,hr.performance_review_cycle,hr,0.0,0,5,0,791999,7962,62,32,32,331.84
gemma,520,hr.expense_policy_violation,hr,0.0,0,5,0,371495,5386,34,35,35,203.62
gemma,521,hr.candidate_pipeline_report,hr,0.0,0,6,0,325316,3619,22,23,23,145.76
gemma,522,hr.comp_review_preparation,hr,0.0,0,5,0,1572261,8696,48,41,41,354.24
gemma,523,hr.monday_onboarding_pipeline,hr,0.0,0,4,0,1246902,7595,58,34,34,319.81
gemma,524,hr.docusign_offer_letters,hr,0.0,0,5,0,53728,2188,11,12,12,98.31
gemma,525,hr.candidate_research_dossier,hr,0.125,0,8,1,374340,10834,52,30,30,393.58
gemma,526,hr.jira_it_onboarding,hr,0.0,0,5,0,399479,6476,65,23,23,262.45
gemma,527,hr.twilio_interview_reminders,hr,0.0,0,4,0,206831,3507,15,16,16,140.0
gemma,528,hr.airtable_skills_matrix,hr,0.0,0,4,0,25531,2410,9,7,7,107.56
gemma,529,hr.calendly_exit_interviews,hr,0.0,0,4,0,467556,8234,38,32,32,296.73
gemma,530,hr.bamboohr_promotion_update,hr,0.0,0,6,0,432291,5246,30,31,31,217.93
gemma,531,hr.asana_compliance_tasks,hr,0.0,0,5,0,274068,4851,32,24,24,199.5
gemma,532,hr.multi_app_new_hire_setup,hr,0.5,0,8,4,285901,8875,44,30,30,320.24
gemma,533,hr.disciplinary_action_tracking,hr,0.0,0,8,0,263478,5246,31,32,32,204.8
gemma,534,hr.zoom_orientation_sessions,hr,0.0,0,6,0,365926,7731,58,24,24,280.98
gemma,535,hr.airtable_recruitment_analytics,hr,0.0,0,6,0,602276,4463,27,28,28,177.6
gemma,536,hr.docusign_nda_collection,hr,0.0,0,5,0,199262,4440,23,24,24,176.33
gemma,537,hr.monday_pip_tracking,hr,0.0,0,4,0,124623,4096,23,14,14,165.53
gemma,538,hr.trello_internal_transfers,hr,0.0,0,5,0,113806,4014,23,17,17,145.99
gemma,539,hr.slack_benefits_inquiry,hr,0.16666666666666666,0,6,1,646282,8407,47,37,37,289.28
gemma,540,hr.intern_program_coordination,hr,0.0,0,13,0,1324658,9033,84,27,27,321.77
gemma,541,hr.notion_meeting_notes,hr,0.0,0,5,0,419469,3997,29,25,25,128.85
gemma,542,hr.recruitment_dedup_alert,hr,0.0,0,6,0,133289,4112,20,20,20,155.4
gemma,543,hr.offboarding_multi_system,hr,0.0,0,7,0,543831,10657,54,32,32,362.6
gemma,544,hr.standup_absence_tracking,hr,1.0,1,6,6,391142,9333,83,23,23,329.31
gemma,545,hr.recruitment_channel_roi,hr,0.0,0,6,0,368473,4824,47,17,17,161.83
gemma,546,hr.return_from_leave,hr,0.0,0,5,0,198613,5676,25,26,26,197.51
gemma,547,hr.team_restructure_notification,hr,0.0,0,5,0,430241,5858,33,34,34,209.23
gemma,548,hr.docusign_policy_acknowledgment,hr,0.0,0,5,0,208855,5239,23,22,22,179.61
gemma,549,hr.twilio_emergency_notification,hr,0.25,0,4,1,756225,9674,53,31,31,326.15
gemma,550,hr.payroll_bonus_processing,hr,0.0,0,5,0,409011,8952,64,32,32,317.49
gemma,551,hr.workforce_planning_forecast,hr,0.8888888888888888,0,9,8,291385,7880,45,25,25,272.71
gemma,552,hr.benefits_open_enrollment_processing,hr,0.0,0,5,0,366293,6295,35,36,36,233.3
gemma,553,hr.candidate_offer_negotiation_tracking,hr,0.0,0,3,0,194673,6390,31,20,20,238.17
gemma,554,hr.employee_transfer_approval_workflow,hr,0.0,0,3,0,519860,7801,49,50,50,273.79
gemma,555,hr.compliance_training_enrollment,hr,0.2857142857142857,0,7,2,421133,11068,68,28,28,364.62
gemma,556,hr.docusign_severance_agreements,hr,0.0,0,7,0,518755,9782,48,42,42,325.13
gemma,557,hr.jira_security_access_review,hr,0.0,0,6,0,144235,4326,30,15,15,175.0
gemma,558,hr.airtable_learning_path_assignment,hr,0.0,0,6,0,147234,4446,22,19,19,164.18
gemma,559,hr.monday_succession_planning,hr,0.0,0,3,0,215320,3213,26,14,14,123.69
gemma,560,hr.trello_recruiting_event_coordination,hr,0.125,0,8,1,241726,7829,63,22,22,247.77
gemma,561,hr.zoom_all_hands_setup,hr,0.2,0,5,1,668600,6880,40,28,28,220.17
gemma,562,hr.break_schedule_processing,hr,0.0,0,7,0,549642,9321,46,43,43,254.83
gemma,563,hr.employee_request_routing,hr,0.14285714285714285,0,7,1,245869,11268,69,26,26,301.52
gemma,564,hr.calendly_manager_office_hours,hr,0.0,0,6,0,528740,8059,56,41,41,217.34
gemma,565,hr.confluence_policy_migration,hr,0.0,0,8,0,357677,7678,50,29,29,208.44
gemma,566,hr.salary_adjustment_processing,hr,0.0,0,7,0,391472,7450,43,31,31,201.05
gemma,567,hr.benefits_enrollment_audit,hr,0.0,0,5,0,225465,4311,24,15,15,128.79
gemma,568,hr.performance_review_kickoff,hr,0.0,0,4,0,155497,3029,31,13,13,88.2
gemma,569,hr.payroll_discrepancy,hr,0.0,0,10,0,285103,6677,54,23,23,178.9
gemma,570,hr.anniversary_recognition,hr,0.2,0,5,1,807270,11621,52,49,49,318.67
gemma,571,hr.compliance_training_enforcement,hr,0.0,0,6,0,271414,5469,47,23,23,152.21
gemma,572,hr.equipment_provisioning,hr,0.0,0,5,0,258034,8564,68,27,27,258.46
gemma,573,hr.exit_interview_scheduling,hr,0.0,0,8,0,317528,5863,44,28,28,157.34
gemma,574,hr.referral_bonus_processing,hr,0.0,0,5,0,439180,7356,44,36,36,198.42
gemma,575,hr.org_restructure_update,hr,0.5,0,6,3,537943,9414,57,42,42,261.61
gemma,576,hr.pto_reconciliation,hr,0.0,0,4,0,382564,6928,48,34,34,190.67
gemma,577,hr.promotion_announcement,hr,0.0,0,5,0,131984,4951,39,21,21,134.49
gemma,578,hr.i9_verification_tracking,hr,0.0,0,8,0,370376,6004,35,36,36,156.58
gemma,579,hr.termination_checklist,hr,0.0,0,7,0,299904,5579,45,28,28,152.21
gemma,580,hr.diversity_metrics_report,hr,0.0,0,5,0,1131259,8651,57,33,33,272.81
gemma,581,hr.buddy_assignment,hr,0.0,0,5,0,575999,7384,55,34,34,223.79
gemma,582,hr.grievance_routing,hr,0.0,0,6,0,392892,6458,36,37,37,199.12
gemma,583,hr.visa_expiration_monitoring,hr,0.0,0,5,0,522727,4512,30,31,31,133.72
gemma,584,hr.expense_report_audit,hr,0.0,0,9,0,253022,3905,41,16,16,118.17
gemma,585,hr.background_check_followup,hr,0.14285714285714285,0,7,1,465964,9287,48,39,39,278.92
gemma,586,hr.contractor_renewal,hr,0.0,0,7,0,355544,5411,37,38,38,174.73
gemma,587,hr.survey_distribution,hr,0.0,0,4,0,748733,12323,52,50,50,332.61
gemma,588,hr.job_posting_refresh,hr,0.16666666666666666,0,6,1,612074,7919,63,26,26,239.12
gemma,589,hr.mandatory_meeting_scheduling,hr,0.16666666666666666,0,6,1,663548,11554,56,38,38,308.24
gemma,590,hr.data_migration_validation,hr,0.0,0,6,0,262201,5327,28,29,29,180.81
gemma,591,hr.safety_incident_reporting,hr,0.0,0,6,0,172659,6394,34,20,20,206.08
gemma,592,hr.tuition_reimbursement,hr,0.0,0,9,0,741266,8736,65,38,38,250.9
gemma,593,hr.recognition_nominations,hr,0.0,0,6,0,295250,7454,46,32,32,222.52
gemma,594,hr.rto_compliance_check,hr,0.0,0,5,0,845406,7830,54,35,35,228.57
gemma,595,hr.headcount_planning,hr,0.0,0,7,0,566355,7816,42,43,43,223.93
gemma,596,hr.handbook_acknowledgment,hr,0.0,0,4,0,393676,8304,40,41,41,227.36
gemma,597,hr.comp_adjustment_batch,hr,0.0,0,11,0,441414,7509,45,42,42,195.07
gemma,598,hr.intern_cohort_onboarding,hr,0.0,0,9,0,707459,10107,49,50,50,228.34
gemma,599,hr.benefits_enrollment_review,hr,0.0,0,9,0,516404,7494,55,33,33,188.0
gemma,600,hr.quarterly_termination_queue,hr,0.0,0,1,0,94347,2152,18,11,11,66.45
